sample_id,source_sample_id,true_label,condition,parameter,source_file,raw_page,processed_28x28,input_32x32,normalized_32x32
0_0_01_0a5cfa52_r03c03__rotation_angle_p15,0_0_01_0a5cfa52_r03c03,0,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/0/0_0_01_0a5cfa52_r03c03.png,./data/raw/dataset/0_01.jpg,rotation/angle_p15/processed_28x28/0/0_0_01_0a5cfa52_r03c03__rotation_angle_p15.png,rotation/angle_p15/input_32x32/0/0_0_01_0a5cfa52_r03c03__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/0/0_0_01_0a5cfa52_r03c03__rotation_angle_p15.npy
0_0_01_0a5cfa52_r03c04__rotation_angle_p15,0_0_01_0a5cfa52_r03c04,0,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/0/0_0_01_0a5cfa52_r03c04.png,./data/raw/dataset/0_01.jpg,rotation/angle_p15/processed_28x28/0/0_0_01_0a5cfa52_r03c04__rotation_angle_p15.png,rotation/angle_p15/input_32x32/0/0_0_01_0a5cfa52_r03c04__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/0/0_0_01_0a5cfa52_r03c04__rotation_angle_p15.npy
0_0_01_0a5cfa52_r04c01__rotation_angle_p15,0_0_01_0a5cfa52_r04c01,0,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/0/0_0_01_0a5cfa52_r04c01.png,./data/raw/dataset/0_01.jpg,rotation/angle_p15/processed_28x28/0/0_0_01_0a5cfa52_r04c01__rotation_angle_p15.png,rotation/angle_p15/input_32x32/0/0_0_01_0a5cfa52_r04c01__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/0/0_0_01_0a5cfa52_r04c01__rotation_angle_p15.npy
0_0_01_0a5cfa52_r04c02__rotation_angle_p15,0_0_01_0a5cfa52_r04c02,0,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/0/0_0_01_0a5cfa52_r04c02.png,./data/raw/dataset/0_01.jpg,rotation/angle_p15/processed_28x28/0/0_0_01_0a5cfa52_r04c02__rotation_angle_p15.png,rotation/angle_p15/input_32x32/0/0_0_01_0a5cfa52_r04c02__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/0/0_0_01_0a5cfa52_r04c02__rotation_angle_p15.npy
0_0_01_0a5cfa52_r04c03__rotation_angle_p15,0_0_01_0a5cfa52_r04c03,0,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/0/0_0_01_0a5cfa52_r04c03.png,./data/raw/dataset/0_01.jpg,rotation/angle_p15/processed_28x28/0/0_0_01_0a5cfa52_r04c03__rotation_angle_p15.png,rotation/angle_p15/input_32x32/0/0_0_01_0a5cfa52_r04c03__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/0/0_0_01_0a5cfa52_r04c03__rotation_angle_p15.npy
0_0_01_0a5cfa52_r04c04__rotation_angle_p15,0_0_01_0a5cfa52_r04c04,0,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/0/0_0_01_0a5cfa52_r04c04.png,./data/raw/dataset/0_01.jpg,rotation/angle_p15/processed_28x28/0/0_0_01_0a5cfa52_r04c04__rotation_angle_p15.png,rotation/angle_p15/input_32x32/0/0_0_01_0a5cfa52_r04c04__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/0/0_0_01_0a5cfa52_r04c04__rotation_angle_p15.npy
0_0_02_0ab8b1e5_r01c01__rotation_angle_p15,0_0_02_0ab8b1e5_r01c01,0,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/0/0_0_02_0ab8b1e5_r01c01.png,./data/raw/dataset/0_02.jpg,rotation/angle_p15/processed_28x28/0/0_0_02_0ab8b1e5_r01c01__rotation_angle_p15.png,rotation/angle_p15/input_32x32/0/0_0_02_0ab8b1e5_r01c01__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/0/0_0_02_0ab8b1e5_r01c01__rotation_angle_p15.npy
0_0_02_0ab8b1e5_r01c02__rotation_angle_p15,0_0_02_0ab8b1e5_r01c02,0,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/0/0_0_02_0ab8b1e5_r01c02.png,./data/raw/dataset/0_02.jpg,rotation/angle_p15/processed_28x28/0/0_0_02_0ab8b1e5_r01c02__rotation_angle_p15.png,rotation/angle_p15/input_32x32/0/0_0_02_0ab8b1e5_r01c02__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/0/0_0_02_0ab8b1e5_r01c02__rotation_angle_p15.npy
0_0_02_0ab8b1e5_r01c03__rotation_angle_p15,0_0_02_0ab8b1e5_r01c03,0,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/0/0_0_02_0ab8b1e5_r01c03.png,./data/raw/dataset/0_02.jpg,rotation/angle_p15/processed_28x28/0/0_0_02_0ab8b1e5_r01c03__rotation_angle_p15.png,rotation/angle_p15/input_32x32/0/0_0_02_0ab8b1e5_r01c03__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/0/0_0_02_0ab8b1e5_r01c03__rotation_angle_p15.npy
0_0_02_0ab8b1e5_r01c04__rotation_angle_p15,0_0_02_0ab8b1e5_r01c04,0,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/0/0_0_02_0ab8b1e5_r01c04.png,./data/raw/dataset/0_02.jpg,rotation/angle_p15/processed_28x28/0/0_0_02_0ab8b1e5_r01c04__rotation_angle_p15.png,rotation/angle_p15/input_32x32/0/0_0_02_0ab8b1e5_r01c04__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/0/0_0_02_0ab8b1e5_r01c04__rotation_angle_p15.npy
0_0_02_0ab8b1e5_r02c01__rotation_angle_p15,0_0_02_0ab8b1e5_r02c01,0,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/0/0_0_02_0ab8b1e5_r02c01.png,./data/raw/dataset/0_02.jpg,rotation/angle_p15/processed_28x28/0/0_0_02_0ab8b1e5_r02c01__rotation_angle_p15.png,rotation/angle_p15/input_32x32/0/0_0_02_0ab8b1e5_r02c01__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/0/0_0_02_0ab8b1e5_r02c01__rotation_angle_p15.npy
0_0_02_0ab8b1e5_r02c02__rotation_angle_p15,0_0_02_0ab8b1e5_r02c02,0,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/0/0_0_02_0ab8b1e5_r02c02.png,./data/raw/dataset/0_02.jpg,rotation/angle_p15/processed_28x28/0/0_0_02_0ab8b1e5_r02c02__rotation_angle_p15.png,rotation/angle_p15/input_32x32/0/0_0_02_0ab8b1e5_r02c02__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/0/0_0_02_0ab8b1e5_r02c02__rotation_angle_p15.npy
0_0_02_0ab8b1e5_r02c03__rotation_angle_p15,0_0_02_0ab8b1e5_r02c03,0,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/0/0_0_02_0ab8b1e5_r02c03.png,./data/raw/dataset/0_02.jpg,rotation/angle_p15/processed_28x28/0/0_0_02_0ab8b1e5_r02c03__rotation_angle_p15.png,rotation/angle_p15/input_32x32/0/0_0_02_0ab8b1e5_r02c03__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/0/0_0_02_0ab8b1e5_r02c03__rotation_angle_p15.npy
0_0_02_0ab8b1e5_r02c04__rotation_angle_p15,0_0_02_0ab8b1e5_r02c04,0,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/0/0_0_02_0ab8b1e5_r02c04.png,./data/raw/dataset/0_02.jpg,rotation/angle_p15/processed_28x28/0/0_0_02_0ab8b1e5_r02c04__rotation_angle_p15.png,rotation/angle_p15/input_32x32/0/0_0_02_0ab8b1e5_r02c04__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/0/0_0_02_0ab8b1e5_r02c04__rotation_angle_p15.npy
0_0_02_0ab8b1e5_r03c01__rotation_angle_p15,0_0_02_0ab8b1e5_r03c01,0,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/0/0_0_02_0ab8b1e5_r03c01.png,./data/raw/dataset/0_02.jpg,rotation/angle_p15/processed_28x28/0/0_0_02_0ab8b1e5_r03c01__rotation_angle_p15.png,rotation/angle_p15/input_32x32/0/0_0_02_0ab8b1e5_r03c01__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/0/0_0_02_0ab8b1e5_r03c01__rotation_angle_p15.npy
0_0_02_0ab8b1e5_r03c02__rotation_angle_p15,0_0_02_0ab8b1e5_r03c02,0,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/0/0_0_02_0ab8b1e5_r03c02.png,./data/raw/dataset/0_02.jpg,rotation/angle_p15/processed_28x28/0/0_0_02_0ab8b1e5_r03c02__rotation_angle_p15.png,rotation/angle_p15/input_32x32/0/0_0_02_0ab8b1e5_r03c02__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/0/0_0_02_0ab8b1e5_r03c02__rotation_angle_p15.npy
0_0_02_0ab8b1e5_r03c03__rotation_angle_p15,0_0_02_0ab8b1e5_r03c03,0,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/0/0_0_02_0ab8b1e5_r03c03.png,./data/raw/dataset/0_02.jpg,rotation/angle_p15/processed_28x28/0/0_0_02_0ab8b1e5_r03c03__rotation_angle_p15.png,rotation/angle_p15/input_32x32/0/0_0_02_0ab8b1e5_r03c03__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/0/0_0_02_0ab8b1e5_r03c03__rotation_angle_p15.npy
0_0_02_0ab8b1e5_r03c04__rotation_angle_p15,0_0_02_0ab8b1e5_r03c04,0,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/0/0_0_02_0ab8b1e5_r03c04.png,./data/raw/dataset/0_02.jpg,rotation/angle_p15/processed_28x28/0/0_0_02_0ab8b1e5_r03c04__rotation_angle_p15.png,rotation/angle_p15/input_32x32/0/0_0_02_0ab8b1e5_r03c04__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/0/0_0_02_0ab8b1e5_r03c04__rotation_angle_p15.npy
0_0_02_0ab8b1e5_r04c01__rotation_angle_p15,0_0_02_0ab8b1e5_r04c01,0,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/0/0_0_02_0ab8b1e5_r04c01.png,./data/raw/dataset/0_02.jpg,rotation/angle_p15/processed_28x28/0/0_0_02_0ab8b1e5_r04c01__rotation_angle_p15.png,rotation/angle_p15/input_32x32/0/0_0_02_0ab8b1e5_r04c01__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/0/0_0_02_0ab8b1e5_r04c01__rotation_angle_p15.npy
0_0_02_0ab8b1e5_r04c02__rotation_angle_p15,0_0_02_0ab8b1e5_r04c02,0,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/0/0_0_02_0ab8b1e5_r04c02.png,./data/raw/dataset/0_02.jpg,rotation/angle_p15/processed_28x28/0/0_0_02_0ab8b1e5_r04c02__rotation_angle_p15.png,rotation/angle_p15/input_32x32/0/0_0_02_0ab8b1e5_r04c02__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/0/0_0_02_0ab8b1e5_r04c02__rotation_angle_p15.npy
0_0_02_0ab8b1e5_r04c03__rotation_angle_p15,0_0_02_0ab8b1e5_r04c03,0,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/0/0_0_02_0ab8b1e5_r04c03.png,./data/raw/dataset/0_02.jpg,rotation/angle_p15/processed_28x28/0/0_0_02_0ab8b1e5_r04c03__rotation_angle_p15.png,rotation/angle_p15/input_32x32/0/0_0_02_0ab8b1e5_r04c03__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/0/0_0_02_0ab8b1e5_r04c03__rotation_angle_p15.npy
0_0_02_0ab8b1e5_r04c04__rotation_angle_p15,0_0_02_0ab8b1e5_r04c04,0,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/0/0_0_02_0ab8b1e5_r04c04.png,./data/raw/dataset/0_02.jpg,rotation/angle_p15/processed_28x28/0/0_0_02_0ab8b1e5_r04c04__rotation_angle_p15.png,rotation/angle_p15/input_32x32/0/0_0_02_0ab8b1e5_r04c04__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/0/0_0_02_0ab8b1e5_r04c04__rotation_angle_p15.npy
1_1_01_19f74917_r01c01__rotation_angle_p15,1_1_01_19f74917_r01c01,1,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_01_19f74917_r01c01.png,./data/raw/dataset/1_01.jpg,rotation/angle_p15/processed_28x28/1/1_1_01_19f74917_r01c01__rotation_angle_p15.png,rotation/angle_p15/input_32x32/1/1_1_01_19f74917_r01c01__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/1/1_1_01_19f74917_r01c01__rotation_angle_p15.npy
1_1_01_19f74917_r01c02__rotation_angle_p15,1_1_01_19f74917_r01c02,1,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_01_19f74917_r01c02.png,./data/raw/dataset/1_01.jpg,rotation/angle_p15/processed_28x28/1/1_1_01_19f74917_r01c02__rotation_angle_p15.png,rotation/angle_p15/input_32x32/1/1_1_01_19f74917_r01c02__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/1/1_1_01_19f74917_r01c02__rotation_angle_p15.npy
1_1_01_19f74917_r01c03__rotation_angle_p15,1_1_01_19f74917_r01c03,1,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_01_19f74917_r01c03.png,./data/raw/dataset/1_01.jpg,rotation/angle_p15/processed_28x28/1/1_1_01_19f74917_r01c03__rotation_angle_p15.png,rotation/angle_p15/input_32x32/1/1_1_01_19f74917_r01c03__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/1/1_1_01_19f74917_r01c03__rotation_angle_p15.npy
1_1_01_19f74917_r01c04__rotation_angle_p15,1_1_01_19f74917_r01c04,1,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_01_19f74917_r01c04.png,./data/raw/dataset/1_01.jpg,rotation/angle_p15/processed_28x28/1/1_1_01_19f74917_r01c04__rotation_angle_p15.png,rotation/angle_p15/input_32x32/1/1_1_01_19f74917_r01c04__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/1/1_1_01_19f74917_r01c04__rotation_angle_p15.npy
1_1_01_19f74917_r02c01__rotation_angle_p15,1_1_01_19f74917_r02c01,1,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_01_19f74917_r02c01.png,./data/raw/dataset/1_01.jpg,rotation/angle_p15/processed_28x28/1/1_1_01_19f74917_r02c01__rotation_angle_p15.png,rotation/angle_p15/input_32x32/1/1_1_01_19f74917_r02c01__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/1/1_1_01_19f74917_r02c01__rotation_angle_p15.npy
1_1_01_19f74917_r02c02__rotation_angle_p15,1_1_01_19f74917_r02c02,1,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_01_19f74917_r02c02.png,./data/raw/dataset/1_01.jpg,rotation/angle_p15/processed_28x28/1/1_1_01_19f74917_r02c02__rotation_angle_p15.png,rotation/angle_p15/input_32x32/1/1_1_01_19f74917_r02c02__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/1/1_1_01_19f74917_r02c02__rotation_angle_p15.npy
1_1_01_19f74917_r02c03__rotation_angle_p15,1_1_01_19f74917_r02c03,1,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_01_19f74917_r02c03.png,./data/raw/dataset/1_01.jpg,rotation/angle_p15/processed_28x28/1/1_1_01_19f74917_r02c03__rotation_angle_p15.png,rotation/angle_p15/input_32x32/1/1_1_01_19f74917_r02c03__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/1/1_1_01_19f74917_r02c03__rotation_angle_p15.npy
1_1_01_19f74917_r02c04__rotation_angle_p15,1_1_01_19f74917_r02c04,1,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_01_19f74917_r02c04.png,./data/raw/dataset/1_01.jpg,rotation/angle_p15/processed_28x28/1/1_1_01_19f74917_r02c04__rotation_angle_p15.png,rotation/angle_p15/input_32x32/1/1_1_01_19f74917_r02c04__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/1/1_1_01_19f74917_r02c04__rotation_angle_p15.npy
1_1_01_19f74917_r03c01__rotation_angle_p15,1_1_01_19f74917_r03c01,1,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_01_19f74917_r03c01.png,./data/raw/dataset/1_01.jpg,rotation/angle_p15/processed_28x28/1/1_1_01_19f74917_r03c01__rotation_angle_p15.png,rotation/angle_p15/input_32x32/1/1_1_01_19f74917_r03c01__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/1/1_1_01_19f74917_r03c01__rotation_angle_p15.npy
1_1_01_19f74917_r03c02__rotation_angle_p15,1_1_01_19f74917_r03c02,1,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_01_19f74917_r03c02.png,./data/raw/dataset/1_01.jpg,rotation/angle_p15/processed_28x28/1/1_1_01_19f74917_r03c02__rotation_angle_p15.png,rotation/angle_p15/input_32x32/1/1_1_01_19f74917_r03c02__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/1/1_1_01_19f74917_r03c02__rotation_angle_p15.npy
1_1_01_19f74917_r03c03__rotation_angle_p15,1_1_01_19f74917_r03c03,1,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_01_19f74917_r03c03.png,./data/raw/dataset/1_01.jpg,rotation/angle_p15/processed_28x28/1/1_1_01_19f74917_r03c03__rotation_angle_p15.png,rotation/angle_p15/input_32x32/1/1_1_01_19f74917_r03c03__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/1/1_1_01_19f74917_r03c03__rotation_angle_p15.npy
1_1_01_19f74917_r03c04__rotation_angle_p15,1_1_01_19f74917_r03c04,1,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_01_19f74917_r03c04.png,./data/raw/dataset/1_01.jpg,rotation/angle_p15/processed_28x28/1/1_1_01_19f74917_r03c04__rotation_angle_p15.png,rotation/angle_p15/input_32x32/1/1_1_01_19f74917_r03c04__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/1/1_1_01_19f74917_r03c04__rotation_angle_p15.npy
1_1_01_19f74917_r04c01__rotation_angle_p15,1_1_01_19f74917_r04c01,1,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_01_19f74917_r04c01.png,./data/raw/dataset/1_01.jpg,rotation/angle_p15/processed_28x28/1/1_1_01_19f74917_r04c01__rotation_angle_p15.png,rotation/angle_p15/input_32x32/1/1_1_01_19f74917_r04c01__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/1/1_1_01_19f74917_r04c01__rotation_angle_p15.npy
1_1_01_19f74917_r04c02__rotation_angle_p15,1_1_01_19f74917_r04c02,1,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_01_19f74917_r04c02.png,./data/raw/dataset/1_01.jpg,rotation/angle_p15/processed_28x28/1/1_1_01_19f74917_r04c02__rotation_angle_p15.png,rotation/angle_p15/input_32x32/1/1_1_01_19f74917_r04c02__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/1/1_1_01_19f74917_r04c02__rotation_angle_p15.npy
1_1_01_19f74917_r04c03__rotation_angle_p15,1_1_01_19f74917_r04c03,1,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_01_19f74917_r04c03.png,./data/raw/dataset/1_01.jpg,rotation/angle_p15/processed_28x28/1/1_1_01_19f74917_r04c03__rotation_angle_p15.png,rotation/angle_p15/input_32x32/1/1_1_01_19f74917_r04c03__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/1/1_1_01_19f74917_r04c03__rotation_angle_p15.npy
1_1_01_19f74917_r04c04__rotation_angle_p15,1_1_01_19f74917_r04c04,1,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_01_19f74917_r04c04.png,./data/raw/dataset/1_01.jpg,rotation/angle_p15/processed_28x28/1/1_1_01_19f74917_r04c04__rotation_angle_p15.png,rotation/angle_p15/input_32x32/1/1_1_01_19f74917_r04c04__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/1/1_1_01_19f74917_r04c04__rotation_angle_p15.npy
1_1_02_4cdb4850_r01c01__rotation_angle_p15,1_1_02_4cdb4850_r01c01,1,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_02_4cdb4850_r01c01.png,./data/raw/dataset/1_02.jpg,rotation/angle_p15/processed_28x28/1/1_1_02_4cdb4850_r01c01__rotation_angle_p15.png,rotation/angle_p15/input_32x32/1/1_1_02_4cdb4850_r01c01__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/1/1_1_02_4cdb4850_r01c01__rotation_angle_p15.npy
1_1_02_4cdb4850_r01c02__rotation_angle_p15,1_1_02_4cdb4850_r01c02,1,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_02_4cdb4850_r01c02.png,./data/raw/dataset/1_02.jpg,rotation/angle_p15/processed_28x28/1/1_1_02_4cdb4850_r01c02__rotation_angle_p15.png,rotation/angle_p15/input_32x32/1/1_1_02_4cdb4850_r01c02__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/1/1_1_02_4cdb4850_r01c02__rotation_angle_p15.npy
1_1_02_4cdb4850_r01c03__rotation_angle_p15,1_1_02_4cdb4850_r01c03,1,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_02_4cdb4850_r01c03.png,./data/raw/dataset/1_02.jpg,rotation/angle_p15/processed_28x28/1/1_1_02_4cdb4850_r01c03__rotation_angle_p15.png,rotation/angle_p15/input_32x32/1/1_1_02_4cdb4850_r01c03__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/1/1_1_02_4cdb4850_r01c03__rotation_angle_p15.npy
1_1_02_4cdb4850_r01c04__rotation_angle_p15,1_1_02_4cdb4850_r01c04,1,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_02_4cdb4850_r01c04.png,./data/raw/dataset/1_02.jpg,rotation/angle_p15/processed_28x28/1/1_1_02_4cdb4850_r01c04__rotation_angle_p15.png,rotation/angle_p15/input_32x32/1/1_1_02_4cdb4850_r01c04__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/1/1_1_02_4cdb4850_r01c04__rotation_angle_p15.npy
1_1_02_4cdb4850_r02c01__rotation_angle_p15,1_1_02_4cdb4850_r02c01,1,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_02_4cdb4850_r02c01.png,./data/raw/dataset/1_02.jpg,rotation/angle_p15/processed_28x28/1/1_1_02_4cdb4850_r02c01__rotation_angle_p15.png,rotation/angle_p15/input_32x32/1/1_1_02_4cdb4850_r02c01__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/1/1_1_02_4cdb4850_r02c01__rotation_angle_p15.npy
1_1_02_4cdb4850_r02c02__rotation_angle_p15,1_1_02_4cdb4850_r02c02,1,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_02_4cdb4850_r02c02.png,./data/raw/dataset/1_02.jpg,rotation/angle_p15/processed_28x28/1/1_1_02_4cdb4850_r02c02__rotation_angle_p15.png,rotation/angle_p15/input_32x32/1/1_1_02_4cdb4850_r02c02__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/1/1_1_02_4cdb4850_r02c02__rotation_angle_p15.npy
1_1_02_4cdb4850_r02c03__rotation_angle_p15,1_1_02_4cdb4850_r02c03,1,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_02_4cdb4850_r02c03.png,./data/raw/dataset/1_02.jpg,rotation/angle_p15/processed_28x28/1/1_1_02_4cdb4850_r02c03__rotation_angle_p15.png,rotation/angle_p15/input_32x32/1/1_1_02_4cdb4850_r02c03__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/1/1_1_02_4cdb4850_r02c03__rotation_angle_p15.npy
1_1_02_4cdb4850_r02c04__rotation_angle_p15,1_1_02_4cdb4850_r02c04,1,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_02_4cdb4850_r02c04.png,./data/raw/dataset/1_02.jpg,rotation/angle_p15/processed_28x28/1/1_1_02_4cdb4850_r02c04__rotation_angle_p15.png,rotation/angle_p15/input_32x32/1/1_1_02_4cdb4850_r02c04__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/1/1_1_02_4cdb4850_r02c04__rotation_angle_p15.npy
1_1_02_4cdb4850_r03c01__rotation_angle_p15,1_1_02_4cdb4850_r03c01,1,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_02_4cdb4850_r03c01.png,./data/raw/dataset/1_02.jpg,rotation/angle_p15/processed_28x28/1/1_1_02_4cdb4850_r03c01__rotation_angle_p15.png,rotation/angle_p15/input_32x32/1/1_1_02_4cdb4850_r03c01__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/1/1_1_02_4cdb4850_r03c01__rotation_angle_p15.npy
1_1_02_4cdb4850_r03c02__rotation_angle_p15,1_1_02_4cdb4850_r03c02,1,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_02_4cdb4850_r03c02.png,./data/raw/dataset/1_02.jpg,rotation/angle_p15/processed_28x28/1/1_1_02_4cdb4850_r03c02__rotation_angle_p15.png,rotation/angle_p15/input_32x32/1/1_1_02_4cdb4850_r03c02__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/1/1_1_02_4cdb4850_r03c02__rotation_angle_p15.npy
1_1_02_4cdb4850_r03c03__rotation_angle_p15,1_1_02_4cdb4850_r03c03,1,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_02_4cdb4850_r03c03.png,./data/raw/dataset/1_02.jpg,rotation/angle_p15/processed_28x28/1/1_1_02_4cdb4850_r03c03__rotation_angle_p15.png,rotation/angle_p15/input_32x32/1/1_1_02_4cdb4850_r03c03__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/1/1_1_02_4cdb4850_r03c03__rotation_angle_p15.npy
1_1_02_4cdb4850_r03c04__rotation_angle_p15,1_1_02_4cdb4850_r03c04,1,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_02_4cdb4850_r03c04.png,./data/raw/dataset/1_02.jpg,rotation/angle_p15/processed_28x28/1/1_1_02_4cdb4850_r03c04__rotation_angle_p15.png,rotation/angle_p15/input_32x32/1/1_1_02_4cdb4850_r03c04__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/1/1_1_02_4cdb4850_r03c04__rotation_angle_p15.npy
1_1_02_4cdb4850_r04c01__rotation_angle_p15,1_1_02_4cdb4850_r04c01,1,rotation,+15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_02_4cdb4850_r04c01.png,./data/raw/dataset/1_02.jpg,rotation/angle_p15/processed_28x28/1/1_1_02_4cdb4850_r04c01__rotation_angle_p15.png,rotation/angle_p15/input_32x32/1/1_1_02_4cdb4850_r04c01__rotation_angle_p15.png,rotation/angle_p15/normalized_32x32/1/1_1_02_4cdb4850_r04c01__rotation_angle_p15.npy
